StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-05-01T07:30:00Z,APXMIDP,2026-05-01,18,129.72,2658.400
2026-05-01T07:30:00Z,N2EXMIDP,2026-05-01,18,0.00,0.000
2026-05-01T07:00:00Z,APXMIDP,2026-05-01,17,123.02,2700.000
2026-05-01T07:00:00Z,N2EXMIDP,2026-05-01,17,0.00,0.000
2026-05-01T06:30:00Z,APXMIDP,2026-05-01,16,120.87,2683.550
2026-05-01T06:30:00Z,N2EXMIDP,2026-05-01,16,0.00,0.000
2026-05-01T06:00:00Z,APXMIDP,2026-05-01,15,127.73,2379.200
2026-05-01T06:00:00Z,N2EXMIDP,2026-05-01,15,0.00,0.000
2026-05-01T05:30:00Z,APXMIDP,2026-05-01,14,116.68,1781.050
2026-05-01T05:30:00Z,N2EXMIDP,2026-05-01,14,0.00,0.000
2026-05-01T05:00:00Z,APXMIDP,2026-05-01,13,96.17,1459.150
2026-05-01T05:00:00Z,N2EXMIDP,2026-05-01,13,0.00,0.000
2026-05-01T04:30:00Z,APXMIDP,2026-05-01,12,92.33,1577.400
2026-05-01T04:30:00Z,N2EXMIDP,2026-05-01,12,0.00,0.000
2026-05-01T04:00:00Z,APXMIDP,2026-05-01,11,77.06,1163.850
2026-05-01T04:00:00Z,N2EXMIDP,2026-05-01,11,0.00,0.000
2026-05-01T03:30:00Z,APXMIDP,2026-05-01,10,76.43,1491.700
2026-05-01T03:30:00Z,N2EXMIDP,2026-05-01,10,0.00,0.000
2026-05-01T03:00:00Z,APXMIDP,2026-05-01,9,74.82,1570.400
2026-05-01T03:00:00Z,N2EXMIDP,2026-05-01,9,0.00,0.000
2026-05-01T02:30:00Z,APXMIDP,2026-05-01,8,75.58,1320.250
2026-05-01T02:30:00Z,N2EXMIDP,2026-05-01,8,0.00,0.000
2026-05-01T02:00:00Z,APXMIDP,2026-05-01,7,75.04,1559.600
2026-05-01T02:00:00Z,N2EXMIDP,2026-05-01,7,0.00,0.000
2026-05-01T01:30:00Z,APXMIDP,2026-05-01,6,77.15,1579.300
2026-05-01T01:30:00Z,N2EXMIDP,2026-05-01,6,0.00,0.000
2026-05-01T01:00:00Z,APXMIDP,2026-05-01,5,77.31,1374.600
2026-05-01T01:00:00Z,N2EXMIDP,2026-05-01,5,0.00,0.000
2026-05-01T00:30:00Z,APXMIDP,2026-05-01,4,77.99,1607.250
2026-05-01T00:30:00Z,N2EXMIDP,2026-05-01,4,0.00,0.000
2026-05-01T00:00:00Z,APXMIDP,2026-05-01,3,81.59,1552.450
2026-05-01T00:00:00Z,N2EXMIDP,2026-05-01,3,0.00,0.000
2026-04-30T23:30:00Z,APXMIDP,2026-05-01,2,83.33,1492.950
