StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-06-02T04:00:00Z,N2EXMIDP,2026-06-02,11,0.00,0.000
2026-06-02T03:30:00Z,APXMIDP,2026-06-02,10,118.96,1224.850
2026-06-02T03:30:00Z,N2EXMIDP,2026-06-02,10,0.00,0.000
2026-06-02T03:00:00Z,APXMIDP,2026-06-02,9,114.42,1151.400
2026-06-02T03:00:00Z,N2EXMIDP,2026-06-02,9,0.00,0.000
2026-06-02T02:30:00Z,APXMIDP,2026-06-02,8,104.90,1338.200
2026-06-02T02:30:00Z,N2EXMIDP,2026-06-02,8,0.00,0.000
2026-06-02T02:00:00Z,APXMIDP,2026-06-02,7,102.76,1343.950
2026-06-02T02:00:00Z,N2EXMIDP,2026-06-02,7,0.00,0.000
2026-06-02T01:30:00Z,APXMIDP,2026-06-02,6,106.76,1492.100
2026-06-02T01:30:00Z,N2EXMIDP,2026-06-02,6,0.00,0.000
2026-06-02T01:00:00Z,APXMIDP,2026-06-02,5,104.51,1632.350
2026-06-02T01:00:00Z,N2EXMIDP,2026-06-02,5,0.00,0.000
2026-06-02T00:30:00Z,APXMIDP,2026-06-02,4,103.16,1667.000
2026-06-02T00:30:00Z,N2EXMIDP,2026-06-02,4,0.00,0.000
2026-06-02T00:00:00Z,APXMIDP,2026-06-02,3,103.85,1281.150
2026-06-02T00:00:00Z,N2EXMIDP,2026-06-02,3,0.00,0.000
2026-06-01T23:30:00Z,APXMIDP,2026-06-02,2,108.51,1624.100
2026-06-01T23:30:00Z,N2EXMIDP,2026-06-02,2,0.00,0.000
2026-06-01T23:00:00Z,APXMIDP,2026-06-02,1,112.01,1742.600
2026-06-01T23:00:00Z,N2EXMIDP,2026-06-02,1,0.00,0.000
2026-06-01T22:30:00Z,APXMIDP,2026-06-01,48,113.68,2079.950
2026-06-01T22:30:00Z,N2EXMIDP,2026-06-01,48,0.00,0.000
2026-06-01T22:00:00Z,APXMIDP,2026-06-01,47,111.69,2102.550
2026-06-01T22:00:00Z,N2EXMIDP,2026-06-01,47,0.00,0.000
2026-06-01T21:30:00Z,APXMIDP,2026-06-01,46,121.42,2649.850
2026-06-01T21:30:00Z,N2EXMIDP,2026-06-01,46,0.00,0.000
2026-06-01T21:00:00Z,APXMIDP,2026-06-01,45,126.23,2254.550
2026-06-01T21:00:00Z,N2EXMIDP,2026-06-01,45,0.00,0.000
2026-06-01T20:30:00Z,APXMIDP,2026-06-01,44,129.88,2527.950
2026-06-01T20:30:00Z,N2EXMIDP,2026-06-01,44,0.00,0.000
2026-06-01T20:00:00Z,APXMIDP,2026-06-01,43,131.81,3190.650
2026-06-01T20:00:00Z,N2EXMIDP,2026-06-01,43,0.00,0.000
2026-06-01T19:30:00Z,APXMIDP,2026-06-01,42,138.71,3065.650
2026-06-01T19:30:00Z,N2EXMIDP,2026-06-01,42,0.00,0.000
2026-06-01T19:00:00Z,APXMIDP,2026-06-01,41,136.95,3224.350
2026-06-01T19:00:00Z,N2EXMIDP,2026-06-01,41,0.00,0.000
2026-06-01T18:30:00Z,APXMIDP,2026-06-01,40,140.70,3183.000
2026-06-01T18:30:00Z,N2EXMIDP,2026-06-01,40,0.00,0.000
2026-06-01T18:00:00Z,APXMIDP,2026-06-01,39,137.04,3337.200
2026-06-01T18:00:00Z,N2EXMIDP,2026-06-01,39,0.00,0.000
2026-06-01T17:30:00Z,APXMIDP,2026-06-01,38,133.20,4210.000
2026-06-01T17:30:00Z,N2EXMIDP,2026-06-01,38,0.00,0.000
2026-06-01T17:00:00Z,APXMIDP,2026-06-01,37,130.51,4452.700
2026-06-01T17:00:00Z,N2EXMIDP,2026-06-01,37,0.00,0.000
