Timestamp,Demand_MW,Wind_MW,Solar_MW,Renewable_MW,Temperature_C,WindSpeed,CloudCover,Price_p_kWh,Hour,Month,Weekend
2026-04-18 13:00:00,17050.5,2547.0,11574.0,14121.0,13.9,15.4,95,5.577,13,4,1
2026-04-18 14:00:00,16713.5,2661.5,11017.0,13678.5,13.2,14.7,73,7.8695,14,4,1
2026-04-18 15:00:00,17024.0,2706.5,9476.0,12182.5,12.4,13.3,52,8.102500000000001,15,4,1
2026-04-18 16:00:00,19214.5,2705.0,7354.0,10059.0,13.1,13.1,93,9.234,16,4,1
2026-04-18 17:00:00,22332.5,2616.0,4961.0,7577.0,9.9,11.4,81,10.2915,17,4,1
2026-04-18 18:00:00,25366.0,2369.5,2500.0,4869.5,10.9,13.5,16,11.053999999999998,18,4,1
2026-04-18 19:00:00,27060.5,2055.0,565.5,2620.5,9.8,12.1,8,11.032,19,4,1
2026-04-18 20:00:00,28017.5,1912.5,0.0,1912.5,8.8,11.8,0,10.674499999999998,20,4,1
2026-04-18 21:00:00,26911.0,1880.0,0.0,1880.0,8.0,11.3,0,9.325,21,4,1
2026-04-18 22:00:00,24918.0,1791.5,0.0,1791.5,7.4,11.3,0,9.299,22,4,1
2026-04-18 23:00:00,22523.5,1678.5,0.0,1678.5,6.8,10.2,0,9.0725,23,4,1
2026-04-19 00:00:00,21545.5,1569.0,0.0,1569.0,6.3,10.6,0,9.64,0,4,1
2026-04-19 01:00:00,21377.0,1516.5,0.0,1516.5,5.8,11.2,0,10.260000000000002,1,4,1
2026-04-19 02:00:00,21007.0,1470.5,0.0,1470.5,5.4,11.0,0,9.35,2,4,1
2026-04-19 03:00:00,20247.0,1373.5,0.0,1373.5,5.1,10.8,0,9.415,3,4,1
2026-04-19 04:00:00,19591.0,1265.5,0.0,1265.5,4.7,10.2,0,9.7025,4,4,1
2026-04-19 05:00:00,19369.5,1229.5,0.0,1229.5,4.3,9.7,13,9.5485,5,4,1
2026-04-19 06:00:00,20211.0,1156.5,425.0,1581.5,4.4,9.5,0,8.594000000000001,6,4,1
2026-04-19 07:00:00,20541.5,1002.0,2625.0,3627.0,5.8,7.7,1,8.451,7,4,1
2026-04-19 08:00:00,19989.5,848.5,5652.5,6501.0,7.7,8.9,0,6.537,8,4,1
2026-04-19 09:00:00,18802.5,839.0,8735.5,9574.5,9.4,9.7,2,6.1305000000000005,9,4,1
2026-04-19 10:00:00,17378.0,813.5,11235.0,12048.5,10.9,12.2,38,5.774,10,4,1
2026-04-19 11:00:00,17507.0,742.0,12264.0,13006.0,11.7,12.7,95,6.4635,11,4,1
2026-04-19 12:00:00,18282.5,684.5,12249.0,12933.5,12.2,12.0,94,8.201,12,4,1
2026-04-19 13:00:00,18479.5,669.0,11611.0,12280.0,12.4,11.7,99,8.483,13,4,1
2026-04-19 14:00:00,18922.0,624.5,10693.0,11317.5,12.2,11.8,100,9.7995,14,4,1
2026-04-19 15:00:00,20249.0,630.5,9070.5,9701.0,12.6,10.6,98,9.6785,15,4,1
2026-04-19 16:00:00,23182.5,618.5,7225.0,7843.5,12.2,12.0,99,9.501,16,4,1
2026-04-19 17:00:00,26492.0,585.0,4833.5,5418.5,11.8,11.3,99,10.693999999999999,17,4,1
2026-04-19 18:00:00,28088.0,572.5,2476.0,3048.5,11.7,9.8,95,11.509,18,4,1
2026-04-19 19:00:00,29226.5,555.5,616.0,1171.5,10.7,8.7,60,11.918500000000002,19,4,1
2026-04-19 20:00:00,29270.5,539.5,2.0,541.5,9.6,9.1,26,11.532499999999999,20,4,1
2026-04-19 21:00:00,28254.0,542.0,0.0,542.0,8.9,9.3,51,10.949000000000002,21,4,1
2026-04-19 22:00:00,25654.0,512.5,0.0,512.5,8.1,8.4,48,9.6925,22,4,1
2026-04-19 23:00:00,23313.0,485.0,0.0,485.0,7.4,7.7,29,8.847,23,4,1
2026-04-20 00:00:00,22876.0,439.5,0.0,439.5,6.2,4.7,3,8.462,0,4,0
2026-04-20 01:00:00,22652.5,414.0,0.0,414.0,5.1,3.5,1,8.234,1,4,0
2026-04-20 02:00:00,22475.0,415.5,0.0,415.5,4.5,1.6,0,8.2185,2,4,0
2026-04-20 03:00:00,21561.5,428.5,0.0,428.5,4.1,1.8,2,8.169,3,4,0
2026-04-20 04:00:00,21176.5,440.5,0.0,440.5,3.5,2.2,3,9.662500000000001,4,4,0
2026-04-20 05:00:00,22064.0,430.5,0.0,430.5,2.9,2.7,0,10.837,5,4,0
2026-04-20 06:00:00,25158.5,430.0,379.0,809.0,3.7,3.7,0,12.3215,6,4,0
2026-04-20 07:00:00,27759.0,399.0,2380.5,2779.5,5.6,3.2,0,11.785,7,4,0
2026-04-20 08:00:00,27693.5,355.0,5248.0,5603.0,8.2,3.1,0,10.43,8,4,0
2026-04-20 09:00:00,25857.5,342.5,8578.5,8921.0,10.3,5.4,0,8.988499999999998,9,4,0
2026-04-20 10:00:00,23662.5,338.5,10975.0,11313.5,11.6,6.7,0,8.306999999999999,10,4,0
2026-04-20 11:00:00,22991.5,348.5,12095.5,12444.0,12.6,8.1,98,8.517,11,4,0
2026-04-20 12:00:00,23311.0,389.5,11015.0,11404.5,12.8,8.8,98,8.3275,12,4,0
2026-04-20 13:00:00,23807.0,453.0,10180.5,10633.5,13.4,9.2,91,8.587,13,4,0
2026-04-20 14:00:00,24058.0,544.5,8973.0,9517.5,13.2,8.7,92,9.6985,14,4,0
2026-04-20 15:00:00,24492.0,654.5,7392.5,8047.0,13.4,8.4,100,9.624500000000001,15,4,0
2026-04-20 16:00:00,26477.5,747.5,6190.5,6938.0,13.1,9.6,96,10.1475,16,4,0
2026-04-20 17:00:00,28754.5,854.5,4428.5,5283.0,12.4,12.3,98,10.402999999999999,17,4,0
2026-04-20 18:00:00,30256.5,974.5,2372.0,3346.5,10.8,14.5,23,10.720500000000001,18,4,0
2026-04-20 19:00:00,31261.0,1048.5,532.5,1581.0,9.8,13.3,5,10.8945,19,4,0
2026-04-20 20:00:00,31020.0,1054.0,1.5,1055.5,8.9,12.4,1,10.553,20,4,0
2026-04-20 21:00:00,29468.5,1121.0,0.0,1121.0,8.1,12.8,0,10.283,21,4,0
2026-04-20 22:00:00,26375.5,1238.5,0.0,1238.5,6.9,11.5,0,8.906,22,4,0
2026-04-20 23:00:00,24117.0,1291.0,0.0,1291.0,5.9,11.3,19,8.8205,23,4,0
2026-04-21 00:00:00,23134.5,1309.5,0.0,1309.5,5.2,12.0,28,8.394000000000002,0,4,0
2026-04-21 01:00:00,23203.5,1394.0,0.0,1394.0,4.7,11.6,34,8.262,1,4,0
2026-04-21 02:00:00,22258.5,1456.5,0.0,1456.5,4.3,11.2,27,8.198,2,4,0
2026-04-21 03:00:00,21368.5,1476.5,0.0,1476.5,4.0,11.7,55,8.6445,3,4,0
2026-04-21 04:00:00,20544.0,1447.5,0.0,1447.5,4.0,12.0,100,11.097999999999999,4,4,0
2026-04-21 05:00:00,20941.5,1473.0,0.0,1473.0,4.7,11.7,100,11.3555,5,4,0
2026-04-21 06:00:00,24257.5,1527.0,300.5,1827.5,5.8,13.4,100,11.559,6,4,0
2026-04-21 07:00:00,27646.5,1651.5,2028.0,3679.5,6.7,15.5,59,11.4975,7,4,0
2026-04-21 08:00:00,27497.0,1803.5,4593.5,6397.0,8.0,17.4,38,11.0765,8,4,0
2026-04-21 09:00:00,25660.5,2212.5,6947.5,9160.0,9.2,19.0,88,10.337499999999999,9,4,0
2026-04-21 10:00:00,23789.5,2532.0,9698.5,12230.5,10.1,22.5,96,8.399000000000001,10,4,0
2026-04-21 11:00:00,21575.5,2818.5,12111.5,14930.0,10.1,20.8,60,6.092499999999999,11,4,0
2026-04-21 12:00:00,20693.0,3011.5,13393.5,16405.0,12.0,22.1,70,4.255000000000001,12,4,0
2026-04-21 13:00:00,19532.0,3104.5,13418.0,16522.5,13.4,22.1,95,2.059,13,4,0
2026-04-21 14:00:00,18990.5,3100.5,12667.0,15767.5,13.8,22.3,53,1.8884999999999998,14,4,0
2026-04-21 15:00:00,18680.5,3118.5,11044.5,14163.0,14.4,22.0,30,6.242,15,4,0
2026-04-21 16:00:00,20967.0,3117.5,8815.5,11933.0,12.9,24.5,80,8.907499999999999,16,4,0
2026-04-21 17:00:00,24113.5,3048.0,6042.5,9090.5,11.9,22.4,52,10.023,17,4,0
2026-04-21 18:00:00,27100.5,2825.0,3212.0,6037.0,10.9,20.8,3,11.7375,18,4,0
2026-04-21 19:00:00,29206.5,2570.0,774.5,3344.5,9.4,18.9,4,11.227,19,4,0
2026-04-21 20:00:00,30206.0,2537.0,3.0,2540.0,8.2,19.3,2,11.6555,20,4,0
2026-04-21 21:00:00,28714.5,2573.5,0.0,2573.5,7.6,19.2,0,10.025500000000001,21,4,0
2026-04-21 22:00:00,26315.0,2591.0,0.0,2591.0,7.0,17.2,0,7.8870000000000005,22,4,0
2026-04-21 23:00:00,23652.5,2532.5,0.0,2532.5,6.5,16.1,0,7.682,23,4,0
2026-04-22 00:00:00,22491.0,2447.0,0.0,2447.0,5.6,15.1,0,7.4595,0,4,0
2026-04-22 01:00:00,22215.5,2399.0,0.0,2399.0,5.1,14.2,0,7.5235,1,4,0
2026-04-22 02:00:00,21788.0,2338.5,0.0,2338.5,4.7,13.9,6,7.372,2,4,0
2026-04-22 03:00:00,21118.5,2241.0,0.0,2241.0,4.3,14.3,0,7.551,3,4,0
2026-04-22 04:00:00,20513.0,2149.0,0.0,2149.0,4.0,14.8,0,9.1695,4,4,0
2026-04-22 05:00:00,21073.0,2140.5,0.0,2140.5,3.8,13.8,0,10.341000000000001,5,4,0
2026-04-22 06:00:00,24177.0,2147.5,469.0,2616.5,4.4,13.1,11,9.6385,6,4,0
2026-04-22 07:00:00,27203.5,2142.0,2656.0,4798.0,6.2,12.2,13,7.601000000000001,7,4,0
2026-04-22 08:00:00,26051.5,2199.5,5871.5,8071.0,8.2,13.7,3,4.036,8,4,0
2026-04-22 09:00:00,23287.5,2345.0,9161.0,11506.0,10.4,14.2,0,0.6805,9,4,0
2026-04-22 10:00:00,20326.0,2388.5,12126.0,14514.5,12.4,19.9,2,-1.1195,10,4,0
2026-04-22 11:00:00,18508.5,2471.0,14361.5,16832.5,13.6,21.8,8,-2.037,11,4,0
2026-04-22 12:00:00,18152.5,2580.5,15524.0,18104.5,14.9,21.3,20,-2.292,12,4,0
2026-04-22 13:00:00,17386.0,2727.5,15469.5,18197.0,15.6,21.8,19,-2.367,13,4,0
2026-04-22 14:00:00,16710.5,3004.0,14186.5,17190.5,16.1,21.0,11,-2.3600000000000003,14,4,0
2026-04-22 15:00:00,17209.5,3015.0,12016.5,15031.5,16.2,21.3,9,2.4404999999999997,15,4,0
2026-04-22 16:00:00,20216.0,3004.0,9052.5,12056.5,15.6,21.5,5,7.461,16,4,0
2026-04-22 17:00:00,24418.0,2766.5,5889.5,8656.0,14.7,20.4,7,10.558,17,4,0
2026-04-22 18:00:00,27558.5,2527.0,2914.5,5441.5,13.4,19.0,39,12.3755,18,4,0
2026-04-22 19:00:00,29172.5,2319.5,618.5,2938.0,11.4,16.5,94,12.268,19,4,0
2026-04-22 20:00:00,30243.5,2304.0,2.0,2306.0,9.9,15.7,100,11.0735,20,4,0
2026-04-22 21:00:00,29119.5,2275.0,0.0,2275.0,8.8,15.7,98,9.699,21,4,0
2026-04-22 22:00:00,26092.0,2131.5,0.0,2131.5,7.9,15.5,100,8.8475,22,4,0
2026-04-22 23:00:00,23772.5,2016.0,0.0,2016.0,7.1,14.2,98,8.7335,23,4,0
2026-04-23 00:00:00,22920.0,1876.5,0.0,1876.5,5.8,13.6,5,8.7095,0,4,0
2026-04-23 01:00:00,22795.5,1724.0,0.0,1724.0,5.2,12.0,9,8.8525,1,4,0
2026-04-23 02:00:00,22190.5,1525.0,0.0,1525.0,4.7,10.9,6,9.0935,2,4,0
2026-04-23 03:00:00,21392.0,1391.0,0.0,1391.0,4.2,11.1,0,9.143,3,4,0
2026-04-23 04:00:00,20779.0,1323.5,0.0,1323.5,3.8,12.0,0,10.1655,4,4,0
2026-04-23 05:00:00,21666.5,1289.0,0.0,1289.0,3.6,12.7,5,11.869,5,4,0
2026-04-23 06:00:00,24718.5,1313.0,433.5,1746.5,4.2,12.5,84,12.5335,6,4,0
2026-04-23 07:00:00,27789.5,1337.5,2258.0,3595.5,5.6,14.6,87,13.089500000000001,7,4,0
2026-04-23 08:00:00,27265.5,1214.5,5053.0,6267.5,7.6,13.7,13,12.3135,8,4,0
2026-04-23 09:00:00,24754.0,1149.5,8815.0,9964.5,9.8,13.1,8,10.957,9,4,0
2026-04-23 10:00:00,21544.0,1146.0,12280.5,13426.5,11.9,13.5,0,9.286000000000001,10,4,0
2026-04-23 11:00:00,18943.0,1164.5,14957.5,16122.0,13.7,13.9,0,8.9875,11,4,0
2026-04-23 12:00:00,17850.5,1206.0,16136.0,17342.0,15.0,13.6,0,8.621500000000001,12,4,0
2026-04-23 13:00:00,16921.0,1193.5,16148.5,17342.0,16.1,13.6,0,8.6765,13,4,0
2026-04-23 14:00:00,16670.0,1130.5,15098.0,16228.5,16.9,13.9,0,9.4015,14,4,0
2026-04-23 15:00:00,17422.0,1099.5,12964.0,14063.5,17.1,14.1,0,10.4095,15,4,0
2026-04-23 16:00:00,19956.5,1082.5,10000.5,11083.0,16.9,14.2,0,10.902999999999999,16,4,0
2026-04-23 17:00:00,23638.0,1061.5,6641.0,7702.5,16.1,13.9,0,11.859,17,4,0
2026-04-23 18:00:00,27252.5,990.0,3476.0,4466.0,15.2,13.1,0,13.059000000000001,18,4,0
2026-04-23 19:00:00,29156.0,987.0,862.0,1849.0,13.4,12.6,0,13.295000000000002,19,4,0
2026-04-23 20:00:00,29411.0,1075.0,6.0,1081.0,11.4,12.6,0,12.7975,20,4,0
2026-04-23 21:00:00,28670.0,1136.0,0.0,1136.0,9.8,11.7,0,11.8015,21,4,0
2026-04-23 22:00:00,26353.5,1158.5,0.0,1158.5,8.2,10.8,0,9.309999999999999,22,4,0
2026-04-23 23:00:00,24590.0,1137.5,0.0,1137.5,7.0,9.7,0,9.465,23,4,0
2026-04-24 00:00:00,23249.0,1076.0,0.0,1076.0,5.5,9.6,0,9.106,0,4,0
2026-04-24 01:00:00,23441.0,930.0,0.0,930.0,4.7,9.0,0,9.030999999999999,1,4,0
2026-04-24 02:00:00,22755.0,822.0,0.0,822.0,4.1,9.2,0,8.6725,2,4,0
2026-04-24 03:00:00,21964.5,782.0,0.0,782.0,3.5,9.1,0,8.66,3,4,0
2026-04-24 04:00:00,21724.0,755.0,0.0,755.0,2.8,8.9,0,9.5885,4,4,0
2026-04-24 05:00:00,22166.0,701.5,0.0,701.5,2.2,8.9,6,10.8095,5,4,0
2026-04-24 06:00:00,24924.0,684.0,417.0,1101.0,2.3,8.3,16,10.985,6,4,0
2026-04-24 07:00:00,28098.5,633.0,2421.5,3054.5,4.0,6.2,1,11.3955,7,4,0
2026-04-24 08:00:00,26912.0,545.5,5635.0,6180.5,6.2,6.0,9,10.157,8,4,0
2026-04-24 09:00:00,24198.0,466.5,9274.0,9740.5,8.9,6.3,1,9.9115,9,4,0
2026-04-24 10:00:00,20801.0,433.0,12690.5,13123.5,11.6,7.0,0,9.2165,10,4,0
2026-04-24 11:00:00,18416.0,434.0,14901.5,15335.5,14.1,8.1,0,9.788,11,4,0
2026-04-24 12:00:00,17494.5,443.5,16075.0,16518.5,16.2,8.5,0,9.166,12,4,0
2026-04-24 13:00:00,16682.0,480.0,16051.5,16531.5,17.6,8.7,0,9.829,13,4,0
2026-04-24 14:00:00,16085.5,504.5,14967.5,15472.0,18.5,8.9,0,10.277999999999999,14,4,0
2026-04-24 15:00:00,16769.0,507.5,12898.5,13406.0,18.8,9.2,0,10.7975,15,4,0
2026-04-24 16:00:00,18891.0,502.0,9974.0,10476.0,18.6,9.2,0,10.675,16,4,0
2026-04-24 17:00:00,22990.0,483.5,6643.5,7127.0,18.1,9.0,0,12.123000000000001,17,4,0
2026-04-24 18:00:00,26014.0,449.5,3504.5,3954.0,17.4,8.5,0,12.67,18,4,0
2026-04-24 19:00:00,28169.5,443.0,905.0,1348.0,16.1,7.3,0,12.7015,19,4,0
2026-04-24 20:00:00,28582.5,495.0,8.0,503.0,14.8,7.3,0,12.0685,20,4,0
2026-04-24 21:00:00,28232.5,507.5,0.0,507.5,13.6,7.2,0,11.649999999999999,21,4,0
2026-04-24 22:00:00,26173.5,493.5,0.0,493.5,12.6,5.3,1,10.5845,22,4,0
2026-04-24 23:00:00,23865.5,503.5,0.0,503.5,11.0,4.1,0,10.491,23,4,0
2026-04-25 00:00:00,23061.5,458.0,0.0,458.0,9.5,4.6,0,11.447,0,4,1
2026-04-25 01:00:00,22541.0,420.0,0.0,420.0,8.2,4.6,0,10.5815,1,4,1
2026-04-25 02:00:00,22048.5,454.5,0.0,454.5,7.4,4.8,0,8.974499999999999,2,4,1
2026-04-25 03:00:00,21424.0,456.0,0.0,456.0,6.6,4.7,2,8.7635,3,4,1
2026-04-25 04:00:00,20803.5,415.5,0.0,415.5,6.0,4.5,76,9.0835,4,4,1
2026-04-25 05:00:00,20697.5,368.0,0.5,368.5,5.4,2.9,52,9.5965,5,4,1
2026-04-25 06:00:00,21343.5,329.0,593.0,922.0,6.8,2.8,100,9.5875,6,4,1
2026-04-25 07:00:00,22124.0,301.5,2849.0,3150.5,8.9,3.4,100,9.517500000000002,7,4,1
2026-04-25 08:00:00,21764.0,283.0,5709.0,5992.0,12.1,1.5,100,9.797,8,4,1
2026-04-25 09:00:00,19731.5,271.0,8598.5,8869.5,14.5,2.0,100,10.199000000000002,9,4,1
2026-04-25 10:00:00,17709.0,276.5,11231.5,11508.0,16.2,2.7,100,10.440999999999999,10,4,1
2026-04-25 11:00:00,16070.0,282.0,13618.5,13900.5,17.5,3.5,23,9.716000000000001,11,4,1
2026-04-25 12:00:00,15144.0,281.5,14961.0,15242.5,18.9,4.4,0,,12,4,1
2026-04-25 13:00:00,14357.0,316.5,15315.5,15632.0,20.2,4.3,0,,13,4,1
2026-04-25 14:00:00,14089.5,362.0,14474.5,14836.5,20.9,3.8,0,,14,4,1
2026-04-25 15:00:00,14789.5,448.0,12464.0,12912.0,21.1,3.6,0,,15,4,1
2026-04-25 16:00:00,17378.0,535.5,9652.0,10187.5,21.1,3.1,0,,16,4,1
2026-04-25 17:00:00,21295.0,615.5,6421.5,7037.0,20.4,4.2,0,,17,4,1
2026-04-25 18:00:00,24625.5,687.5,3328.5,4016.0,19.8,6.5,0,,18,4,1
2026-04-25 19:00:00,26478.5,765.0,857.0,1622.0,18.1,7.0,0,,19,4,1
2026-04-25 20:00:00,27082.5,858.0,10.0,868.0,16.6,3.2,0,,20,4,1
2026-04-25 21:00:00,26812.0,876.0,0.0,876.0,15.9,2.3,0,,21,4,1
2026-04-25 22:00:00,24762.5,830.0,0.0,830.0,12.2,12.6,0,,22,4,1
2026-04-25 23:00:00,23123.0,782.0,0.0,782.0,9.9,10.5,21,,23,4,1
2026-04-26 00:00:00,21832.0,762.0,0.0,762.0,8.3,9.9,88,,0,4,1
2026-04-26 01:00:00,21360.5,770.5,0.0,770.5,7.2,10.1,99,,1,4,1
2026-04-26 02:00:00,20980.0,799.0,0.0,799.0,6.6,9.8,100,,2,4,1
2026-04-26 03:00:00,20176.5,788.5,0.0,788.5,6.1,8.9,100,,3,4,1
2026-04-26 04:00:00,19623.5,796.5,0.0,796.5,5.8,8.7,100,,4,4,1
2026-04-26 05:00:00,19040.5,793.0,2.0,795.0,5.2,9.4,100,,5,4,1
2026-04-26 06:00:00,19102.5,764.5,628.0,1392.5,5.6,9.4,96,,6,4,1
2026-04-26 07:00:00,19840.5,678.0,2412.0,3090.0,7.1,7.4,89,,7,4,1
2026-04-26 08:00:00,19680.5,593.0,4968.0,5561.0,9.3,6.9,98,,8,4,1
2026-04-26 09:00:00,18871.5,538.0,8126.5,8664.5,12.0,7.2,100,,9,4,1
2026-04-26 10:00:00,17460.0,503.0,11179.5,11682.5,14.5,7.7,100,,10,4,1
2026-04-26 11:00:00,16502.0,499.0,13069.0,13568.0,16.5,8.0,99,8.072,11,4,1
2026-04-26 12:00:00,16304.0,501.0,13702.0,14203.0,17.5,8.3,100,8.067499999999999,12,4,1
2026-04-26 13:00:00,16274.5,493.0,13192.5,13685.5,18.6,9.1,100,9.060500000000001,13,4,1
2026-04-26 14:00:00,17010.5,473.0,11534.0,12007.0,19.0,9.3,100,10.307,14,4,1
2026-04-26 15:00:00,18406.0,470.0,9290.0,9760.0,19.1,8.6,100,9.8825,15,4,1
2026-04-26 16:00:00,21598.5,463.5,6903.0,7366.5,18.8,8.4,100,10.4055,16,4,1
2026-04-26 17:00:00,25937.0,459.5,4123.5,4583.0,18.5,7.4,100,12.168,17,4,1
2026-04-26 18:00:00,27645.0,463.0,2039.5,2502.5,17.5,7.5,100,12.2395,18,4,1
2026-04-26 19:00:00,28309.5,471.5,555.0,1026.5,17.0,6.5,100,11.785499999999999,19,4,1
2026-04-26 20:00:00,28892.0,513.0,7.5,520.5,16.5,5.1,100,10.6145,20,4,1
2026-04-26 21:00:00,27963.0,550.0,0.0,550.0,16.2,4.6,100,9.8505,21,4,1
2026-04-26 22:00:00,25270.0,527.5,0.0,527.5,15.9,3.1,100,9.3265,22,4,1
2026-04-26 23:00:00,22659.5,561.5,0.0,561.5,15.4,2.3,100,9.1435,23,4,1
2026-04-27 00:00:00,21953.0,581.5,0.0,581.5,14.9,4.4,100,9.2095,0,4,0
2026-04-27 01:00:00,22222.5,535.0,0.0,535.0,13.3,8.5,100,9.068,1,4,0
2026-04-27 02:00:00,22008.5,496.0,0.0,496.0,12.4,6.3,13,8.9135,2,4,0
2026-04-27 03:00:00,20928.0,519.0,0.0,519.0,11.1,3.2,94,8.98,3,4,0
2026-04-27 04:00:00,20476.5,503.0,0.0,503.0,10.4,2.6,58,11.567499999999999,4,4,0
2026-04-27 05:00:00,20640.5,492.0,0.0,492.0,10.1,4.7,78,11.111,5,4,0
2026-04-27 06:00:00,23922.5,461.0,615.0,1076.0,10.8,7.8,95,10.7225,6,4,0
2026-04-27 07:00:00,27170.0,384.5,2681.5,3066.0,11.9,6.5,48,9.771,7,4,0
2026-04-27 08:00:00,26604.0,351.0,5441.0,5792.0,13.7,7.0,1,8.528,8,4,0
2026-04-27 09:00:00,23988.5,369.5,8686.0,9055.5,15.7,8.0,2,8.25,9,4,0
2026-04-27 10:00:00,21650.5,398.0,11632.0,12030.0,17.0,10.1,12,7.5125,10,4,0
2026-04-27 11:00:00,20308.0,443.5,13405.0,13848.5,18.0,11.3,6,7.855499999999999,11,4,0
2026-04-27 12:00:00,19584.0,502.5,13494.0,13996.5,18.6,12.5,3,7.4145,12,4,0
2026-04-27 13:00:00,19484.5,564.0,12809.0,13373.0,19.8,12.9,61,7.623,13,4,0
2026-04-27 14:00:00,19706.0,655.0,11675.5,12330.5,19.2,14.3,100,7.462,14,4,0
2026-04-27 15:00:00,20875.0,779.0,9606.5,10385.5,18.5,15.3,24,8.4,15,4,0
2026-04-27 16:00:00,24174.5,882.0,6978.0,7860.0,18.0,14.4,9,11.6085,16,4,0
2026-04-27 17:00:00,27213.0,935.0,3659.0,4594.0,16.6,17.0,30,13.3585,17,4,0
2026-04-27 18:00:00,28392.5,972.0,1874.0,2846.0,14.1,19.5,95,13.2095,18,4,0
2026-04-27 19:00:00,29375.0,958.0,559.0,1517.0,12.9,13.1,97,11.676,19,4,0
2026-04-27 20:00:00,31362.5,1007.0,11.0,1018.0,12.6,14.0,23,9.907,20,4,0
2026-04-27 21:00:00,29699.5,1050.0,0.0,1050.0,12.0,12.1,27,9.536999999999999,21,4,0
2026-04-27 22:00:00,25909.0,1077.5,0.0,1077.5,11.5,12.5,1,9.497499999999999,22,4,0
2026-04-27 23:00:00,22995.0,1103.5,0.0,1103.5,10.6,13.1,0,8.835999999999999,23,4,0
2026-04-28 00:00:00,22398.0,1165.5,0.0,1165.5,9.6,13.8,0,8.0915,0,4,0
2026-04-28 01:00:00,21808.0,1191.5,0.0,1191.5,8.6,15.3,51,8.1045,1,4,0
2026-04-28 02:00:00,21013.5,1223.5,0.0,1223.5,7.8,15.5,100,7.8805,2,4,0
2026-04-28 03:00:00,20020.5,1283.5,0.0,1283.5,8.3,16.7,100,7.615,3,4,0
2026-04-28 04:00:00,19478.5,1286.0,0.0,1286.0,8.6,19.4,100,7.656499999999999,4,4,0
2026-04-28 05:00:00,20132.5,1351.0,0.0,1351.0,8.6,20.9,100,8.042,5,4,0
2026-04-28 06:00:00,23633.0,1421.5,96.0,1517.5,8.5,20.4,100,8.8365,6,4,0
2026-04-28 07:00:00,27985.5,1485.0,637.0,2122.0,8.6,20.9,100,10.395,7,4,0
2026-04-28 08:00:00,28981.0,1544.5,1473.0,3017.5,8.8,20.2,100,10.192,8,4,0
2026-04-28 09:00:00,29319.0,1674.0,2665.5,4339.5,8.9,19.5,100,10.857,9,4,0
2026-04-28 10:00:00,28658.0,1792.5,3860.0,5652.5,9.9,21.8,100,11.151,10,4,0
2026-04-28 11:00:00,27133.0,1814.0,5641.0,7455.0,10.1,22.0,100,11.3245,11,4,0
2026-04-28 12:00:00,25660.0,1883.5,7934.5,9818.0,9.2,22.1,100,10.131499999999999,12,4,0
2026-04-28 13:00:00,23944.5,1870.5,9815.5,11686.0,10.6,22.3,100,9.788,13,4,0
2026-04-28 14:00:00,22095.0,1825.0,11095.0,12920.0,11.8,22.0,100,9.705,14,4,0
2026-04-28 15:00:00,21120.0,1812.5,10639.5,12452.0,12.9,21.6,35,9.554,15,4,0
2026-04-28 16:00:00,22554.5,1843.5,8910.0,10753.5,13.6,19.2,2,9.0345,16,4,0
2026-04-28 17:00:00,25278.5,1892.5,6254.0,8146.5,13.1,20.3,0,9.953499999999998,17,4,0
2026-04-28 18:00:00,27173.5,1904.5,3476.5,5381.0,12.0,20.6,0,10.1065,18,4,0
2026-04-28 19:00:00,29281.5,1815.0,1047.0,2862.0,10.6,19.5,0,10.3855,19,4,0
2026-04-28 20:00:00,29791.5,1879.5,23.0,1902.5,9.6,18.7,0,10.061,20,4,0
2026-04-28 21:00:00,28973.0,1972.0,0.0,1972.0,8.6,18.7,0,9.195,21,4,0
2026-04-28 22:00:00,26328.5,2002.5,0.0,2002.5,7.8,19.0,0,8.27,22,4,0
2026-04-28 23:00:00,23512.0,2013.5,0.0,2013.5,7.1,18.6,0,8.2995,23,4,0
2026-04-29 00:00:00,22582.5,1999.5,0.0,1999.5,6.0,17.6,0,8.7125,0,4,0
2026-04-29 01:00:00,22147.5,1959.5,0.0,1959.5,5.6,17.3,0,10.961500000000001,1,4,0
2026-04-29 02:00:00,21574.0,1889.0,0.0,1889.0,5.3,16.9,0,9.7775,2,4,0
2026-04-29 03:00:00,20580.0,1909.0,0.0,1909.0,5.2,16.9,0,9.529,3,4,0
2026-04-29 04:00:00,20002.0,1962.5,0.0,1962.5,5.2,17.4,0,11.044,4,4,0
2026-04-29 05:00:00,20391.0,2012.0,5.0,2017.0,5.2,17.6,0,11.454,5,4,0
2026-04-29 06:00:00,23676.5,2000.0,819.5,2819.5,6.1,13.1,0,11.883000000000001,6,4,0
2026-04-29 07:00:00,25901.5,1966.0,3304.0,5270.0,7.9,14.0,0,10.8805,7,4,0
2026-04-29 08:00:00,24562.5,1966.0,6493.5,8459.5,10.4,16.2,0,7.434,8,4,0
2026-04-29 09:00:00,21978.5,2125.0,9869.0,11994.0,12.9,18.5,0,4.8004999999999995,9,4,0
2026-04-29 10:00:00,19013.5,2377.5,12933.0,15310.5,14.8,22.7,0,3.0075000000000003,10,4,0
2026-04-29 11:00:00,17128.5,2661.5,15186.5,17848.0,16.1,24.2,0,3.2825,11,4,0
