"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-05-12",19,24703,26326,23049,2624,6606,6507,23300,0,117,4050,1003,992,0,-403,-96,1016,580,996,1425,-507
"2026-05-12",20,23327,24719,21756,2876,6606,7758,23300,0,158,4012,1003,992,0,-304,-1,1016,504,996,1421,-429
"2026-05-12",21,22453,23884,20884,3029,6606,9012,23300,0,158,4115,1003,991,0,-270,0,1016,138,996,1254,-503
"2026-05-12",22,22256,23939,20692,3181,6606,9957,23300,0,358,4242,1002,991,0,-306,0,1016,86,996,1239,-519
"2026-05-12",23,21983,23636,20479,3278,6606,10394,23300,0,630,4286,1003,992,0,-160,56,1016,6,996,1113,-363
"2026-05-12",24,21338,22884,19689,3375,6606,10869,23300,0,817,4205,1003,992,0,-14,11,1016,-4,996,1098,-211
"2026-05-12",25,21974,23450,20456,3436,6606,10592,23300,0,841,4376,1003,992,0,0,0,992,-5,997,879,-130
"2026-05-12",26,21627,23056,20326,3496,6606,9642,23300,0,840,4193,1003,992,0,0,0,991,-4,996,877,-85
"2026-05-12",27,21764,23235,20318,3573,6606,9054,23300,0,896,3641,1003,992,0,0,0,1015,-4,997,1387,-71
"2026-05-12",28,21726,23257,20267,3649,6606,8774,23300,0,997,3942,1003,992,0,6,0,1016,-34,997,1422,62
"2026-05-12",29,21511,23420,20033,3655,6606,7991,23300,0,997,4266,1003,992,0,0,0,996,-412,996,1394,100
"2026-05-12",30,21128,23169,19634,3660,6606,7975,23300,0,1072,4224,1003,992,0,0,0,996,-469,996,1389,100
"2026-05-12",31,20910,23167,19557,3659,6606,7891,23300,0,1151,4284,1003,992,0,0,0,996,-606,995,1310,100
"2026-05-12",32,20964,23225,19389,3657,6606,7267,23300,0,1149,4207,1003,992,0,29,0,996,-612,996,1287,100
"2026-05-12",33,21465,23358,19737,3595,6606,6574,23300,0,918,3894,1004,992,0,155,0,996,-475,996,730,100
"2026-05-12",34,22768,24154,20909,3532,6606,6774,23300,0,458,3692,1004,992,0,141,0,996,-428,996,671,100
"2026-05-12",35,23382,24323,21492,3411,6606,5723,23300,0,280,3884,1004,992,0,180,0,996,-51,996,-110,100
"2026-05-12",36,24079,25040,22053,3289,6606,4849,23300,0,280,4031,1004,992,0,180,0,996,4,996,-181,100
"2026-05-12",37,24769,26404,22672,2927,6606,4064,23300,0,280,4183,996,992,0,180,5,829,107,995,-855,100
"2026-05-12",38,25993,27600,23836,2564,6606,2957,23300,0,229,4111,1004,992,0,180,93,823,122,997,-878,100
"2026-05-12",39,27216,27769,25015,2339,6606,1934,23300,0,0,3940,1003,992,0,180,45,925,155,997,-53,100
"2026-05-12",40,27644,28144,25378,2114,6606,1021,23300,0,0,3553,1002,992,0,180,0,928,184,996,17,100
"2026-05-12",41,28001,28501,25625,2060,6606,264,23300,0,0,3268,1449,992,0,180,0,641,506,996,587,100
"2026-05-12",42,27715,28215,25389,2005,6606,10,23300,0,0,3243,1507,991,0,180,0,630,551,995,644,100
"2026-05-12",43,28294,28794,25742,1960,6606,0,23300,0,0,2923,1507,947,0,180,0,887,632,996,1325,100
"2026-05-12",44,28019,28519,25327,1915,6606,0,23300,0,0,3148,1506,945,0,180,0,896,611,996,1367,101
"2026-05-12",45,27291,27791,24672,1917,6606,0,23300,0,0,3216,1507,989,0,179,0,574,239,996,1187,102
"2026-05-12",46,25752,26252,23355,1919,6606,0,23300,0,0,2970,1508,992,0,180,42,563,180,996,1165,102
"2026-05-12",47,24145,24645,21957,1963,6606,0,23300,0,0,3269,1507,992,0,180,17,919,15,996,831,102
"2026-05-12",48,22620,23127,20549,2006,6606,0,23300,0,0,2628,1507,992,0,180,0,933,-7,996,802,102
"2026-05-13",1,22633,23140,20488,2013,6606,0,23300,0,0,2125,1507,992,0,180,0,995,-7,996,555,102
"2026-05-13",2,22438,22945,20271,2019,6606,0,23300,0,0,1856,1507,992,0,180,19,997,-7,996,531,102
"2026-05-13",3,21974,22481,19885,2046,6606,0,23300,0,0,1856,1507,992,0,180,0,951,-7,996,274,102
"2026-05-13",4,21913,22438,19919,2073,6606,0,23300,0,0,1821,1507,992,0,180,0,949,-25,996,265,102
"2026-05-13",5,21727,22484,19726,2165,6606,0,23300,0,0,1736,1507,992,0,180,0,954,-257,996,628,102
"2026-05-13",6,21056,21858,19096,2257,6606,0,23300,0,0,1551,1507,992,0,180,0,954,-302,996,653,102
"2026-05-13",7,20573,21583,18604,2233,6606,0,23300,0,0,1159,1507,992,0,180,0,996,-510,996,607,102
"2026-05-13",8,20198,21250,18216,2208,6606,0,23300,0,0,886,1507,992,0,180,20,997,-552,996,570,102
"2026-05-13",9,19442,21027,17548,2212,6606,0,23300,0,0,1045,1508,992,0,180,101,773,-760,996,-325,102
"2026-05-13",10,19300,20973,17342,2215,6606,0,23300,0,0,965,1508,992,0,180,103,740,-763,996,-410,102
"2026-05-13",11,18994,21040,17104,2211,6606,0,23300,0,0,1023,1510,992,0,180,104,-147,-494,996,-905,102
"2026-05-13",12,19924,21960,17964,2206,6606,77,23300,0,0,960,1510,992,0,180,104,-190,-430,996,-916,102
"2026-05-13",13,21766,22380,19678,2243,6606,511,23300,0,0,709,1508,992,0,180,103,555,-52,995,-62,102
"2026-05-13",14,23034,23534,20933,2280,6606,978,23300,0,0,1484,1508,992,0,180,104,598,20,995,16,102
"2026-05-13",15,24648,25148,22283,2303,6606,2001,23300,0,0,1533,1508,992,0,180,34,699,329,995,677,102
"2026-05-13",16,24980,25480,22806,2326,6606,3149,23300,0,0,1664,1507,992,0,114,0,702,392,996,729,102
"2026-05-13",17,25406,25906,23119,2417,6606,3886,23300,0,0,1526,1507,992,0,5,0,892,704,996,873,102
"2026-05-13",18,25648,26148,23381,2507,6606,4698,23300,0,0,1697,1507,992,0,34,0,899,714,996,890,102
"2026-05-13",19,25411,25911,23057,2605,6606,5624,23300,0,0,1611,1507,992,0,175,0,844,359,995,1117,102
"2026-05-13",20,25044,25544,22625,2703,6606,7176,23300,0,0,1506,1507,992,0,186,0,842,325,996,1127,102
"2026-05-13",21,24350,24850,21980,2644,6606,7930,23300,0,0,1379,1507,992,0,180,63,762,450,996,896,102
"2026-05-13",22,24205,24705,21912,2585,6606,8581,23300,0,0,1454,1507,992,0,180,102,759,468,995,876,102
"2026-05-13",23,23148,23648,20788,2570,6606,9634,23300,0,0,1082,1507,992,0,180,83,819,506,995,750,102
"2026-05-13",24,22936,23445,20616,2555,6606,8919,23300,0,9,1009,1507,992,0,180,103,821,541,995,748,102
"2026-05-13",25,23167,23673,20868,2483,6606,10637,23300,0,6,861,1507,992,0,180,104,986,914,996,1032,102
"2026-05-13",26,22833,23340,20514,2411,6606,10532,23300,0,7,684,1507,992,0,180,104,986,944,995,1061,93
"2026-05-13",27,23137,23644,20773,2463,6606,9759,23300,0,7,720,1508,992,0,180,104,464,733,995,1401,102
"2026-05-13",28,22851,23358,20419,2515,6606,10650,23300,0,7,825,1509,992,0,180,104,439,677,995,1424,102
"2026-05-13",29,22140,22647,19579,2502,6606,10904,23300,0,7,486,1508,992,0,180,103,506,303,995,1383,102
"2026-05-13",30,22358,22863,19789,2488,6606,9867,23300,0,5,651,1508,992,0,180,104,508,256,995,1376,102
"2026-05-13",31,22373,22879,19811,2495,6606,9408,23300,0,6,401,1417,992,0,180,104,603,241,995,1420,102
"2026-05-13",32,22895,23401,20255,2502,6606,8236,23300,0,6,15,1408,992,0,180,104,606,238,996,1410,102
"2026-05-13",33,24159,24665,21559,2378,6606,6849,23300,0,6,449,1408,992,0,180,104,606,223,997,901,102
"2026-05-13",34,24844,25349,22104,2253,6606,6447,23300,0,5,352,1409,992,0,180,104,606,229,997,857,102
"2026-05-13",35,26463,26974,23668,2129,6606,5178,23300,0,11,413,1498,992,0,180,103,511,327,996,776,102
"2026-05-13",36,27705,28221,24853,2004,6606,4364,23300,0,16,444,1508,992,0,180,93,508,342,996,712,102
"2026-05-13",37,28536,29534,25713,1907,6606,3644,23300,0,8,816,1509,992,0,180,7,251,374,996,-490,102
"2026-05-13",38,28867,29963,26152,1809,6606,2711,23300,0,4,790,1509,992,0,180,0,241,373,996,-592,102
"2026-05-13",39,28831,29708,26290,1644,6606,1463,23300,0,3,879,1509,992,0,180,0,-7,316,996,-367,102
"2026-05-13",40,29194,30014,26845,1479,6606,711,23300,0,3,1268,1509,992,0,176,0,-16,336,997,-301,102
"2026-05-13",41,29639,30142,27248,1445,6606,217,23300,0,3,933,1508,992,0,100,0,312,687,996,772,102
"2026-05-13",42,29445,29951,26844,1411,6606,12,23300,0,6,438,1508,992,0,136,0,325,716,996,878,101
"2026-05-13",43,30050,30555,27444,1386,6606,0,23300,0,5,174,1507,992,0,21,0,596,528,996,1208,24
"2026-05-13",44,29000,29589,26407,1361,6606,0,23300,0,6,-299,1507,992,0,-17,0,606,475,997,1199,-66
"2026-05-13",45,27301,28140,24836,1372,6606,0,23300,0,10,-131,1507,992,0,-116,0,620,102,996,300,-213
"2026-05-13",46,26074,26946,23754,1382,6606,0,23300,0,10,180,1507,992,0,-23,0,622,86,996,223,-339
"2026-05-13",47,24083,24921,21907,1343,6606,0,23300,0,8,390,1506,992,0,10,0,962,459,996,133,-330
"2026-05-13",48,23368,24056,21287,1304,6606,0,23300,0,7,779,1506,992,0,130,0,975,522,997,127,-181
"2026-05-14",1,23490,24039,21424,1384,6606,0,23300,0,8,779,1506,992,0,165,0,964,747,996,141,-41
"2026-05-14",2,22829,23340,20868,1463,6606,0,23300,0,11,650,1506,992,0,165,0,962,804,996,142,68
"2026-05-14",3,22393,22964,20464,1524,6606,0,23300,0,71,782,1508,992,0,165,0,619,1178,997,139,71
"2026-05-14",4,22367,23040,20520,1585,6606,0,23300,0,157,865,1507,992,0,165,0,605,1206,996,142,-16
"2026-05-14",5,21358,22170,19532,1606,6606,0,23300,0,171,827,1508,992,0,165,0,476,986,996,292,-141
"2026-05-14",6,21582,22449,19796,1626,6606,0,23300,0,167,1052,1508,992,0,165,0,472,929,996,295,-200
"2026-05-14",7,20801,21691,19084,1621,6606,0,23300,0,171,1515,1508,992,0,165,0,461,557,997,-19,-200
"2026-05-14",8,20772,21684,19013,1616,6606,0,23300,0,169,1957,1508,992,0,165,0,461,507,997,-43,-200
"2026-05-14",9,20436,21449,18697,1569,6606,0,23300,0,170,2290,1508,992,0,165,0,411,466,996,-143,-200
"2026-05-14",10,20612,21632,18853,1522,6606,0,23300,0,170,2544,1508,992,0,165,0,409,478,997,-150,-200
"2026-05-14",11,20881,22036,19052,1501,6606,1,23300,0,318,2628,1508,992,0,159,0,442,696,996,-149,-188
"2026-05-14",12,21280,22330,19461,1480,6606,140,23300,0,316,2477,1508,992,0,50,0,448,752,996,-72,-162
"2026-05-14",13,23197,24083,21261,1426,6606,694,23300,0,320,2366,1507,992,0,-19,0,972,1126,996,1226,-47
"2026-05-14",14,24820,25895,22803,1371,6606,1540,23300,0,300,2368,1507,992,0,-128,0,997,1187,996,1357,-147
"2026-05-14",15,26246,27259,24143,1416,6606,2601,23300,0,169,2392,1507,992,0,-48,0,997,1374,996,1419,-296
"2026-05-14",16,26620,27955,24397,1461,6606,3837,23300,0,301,2282,1507,992,0,-88,0,997,1397,996,1423,-446
"2026-05-14",17,26470,27849,24268,1510,6606,4613,23300,0,318,2558,1507,992,0,-47,0,997,1397,996,1426,-514
"2026-05-14",18,26073,27365,23958,1558,6606,5532,23300,0,315,2723,1508,992,0,0,0,997,1397,996,1426,-477
"2026-05-14",19,26037,27392,23825,1639,6606,6465,23300,0,316,2307,1507,992,0,-26,0,1016,1397,996,1426,-513
"2026-05-14",20,25681,27001,23465,1719,6606,7432,23300,0,317,2429,1508,992,0,-21,0,1016,1397,996,1426,-482
"2026-05-14",21,25035,26249,22716,1743,6606,8495,23300,0,318,2554,1507,991,0,-56,0,1017,1397,996,1426,-340
"2026-05-14",22,24160,25164,21889,1766,6606,8501,23300,0,316,2585,1507,991,0,0,0,1016,1397,996,1426,-188
"2026-05-14",23,23708,24565,21498,1781,6606,9473,23300,0,315,2723,1507,991,0,30,0,1016,1397,997,1427,-42
"2026-05-14",24,23740,24579,21515,1795,6606,9644,23300,0,312,2881,1508,991,0,39,0,1016,1397,996,1427,-27
"2026-05-14",25,23662,24628,21418,1870,6606,8954,23300,0,314,2943,1508,991,0,0,0,1016,1397,997,1427,-152
"2026-05-14",26,23146,24241,21104,1944,6606,10066,23300,0,510,2923,1508,991,0,0,0,1016,1395,996,1427,-85
"2026-05-14",27,22805,24113,20940,2032,6606,11261,23300,0,808,2892,1507,991,0,0,0,1016,1380,996,1427,59
"2026-05-14",28,22710,24121,20805,2120,6606,10388,23300,0,911,3027,1507,991,0,0,0,1016,1370,996,1427,136
"2026-05-14",29,22676,24073,20582,2132,6606,10609,23300,0,897,2870,1508,992,0,0,0,997,1260,997,1426,99
"2026-05-14",30,22785,24170,20754,2143,6606,9432,23300,0,885,3130,1507,992,0,40,0,996,1222,996,1426,100
"2026-05-14",31,22289,23865,20570,2239,6606,8289,23300,0,1076,3091,1508,992,0,0,0,996,919,997,1426,100
"2026-05-14",32,23197,24858,21386,2335,6606,7521,23300,0,1161,3686,1508,992,0,17,0,996,891,996,1426,100
"2026-05-14",33,23932,25010,21804,2299,6606,7420,23300,0,578,3836,1507,992,0,125,0,996,1008,997,1401,100
"2026-05-14",34,24904,25571,22754,2262,6606,6673,23300,0,167,3516,1508,992,0,39,0,996,1036,997,1379,100
"2026-05-14",35,25875,26542,23766,2182,6606,6067,23300,0,167,3036,1508,992,0,13,0,949,1213,997,673,100
"2026-05-14",36,26962,27629,24959,2102,6606,4891,23300,0,167,3055,1508,992,0,2,0,946,1232,997,607,100
"2026-05-14",37,28177,28846,26233,1983,6606,3571,23300,0,169,3092,1509,992,0,42,0,586,1193,997,40,99
"2026-05-14",38,29253,29937,27140,1864,6606,2421,23300,0,172,3085,1509,992,0,73,0,572,1189,997,-12,23
"2026-05-14",39,29714,30901,27706,1732,6606,1503,23300,0,158,2872,1509,992,0,-2,0,478,1212,997,-459,-68
"2026-05-14",40,29615,31067,27611,1599,6606,862,23300,0,164,2664,1509,992,0,-96,0,473,1217,997,-474,-218
"2026-05-14",41,29036,30205,27002,1528,6606,365,23300,0,165,2502,1509,992,0,-140,0,164,1247,997,120,-364
"2026-05-14",42,29217,30548,27231,1457,6606,20,23300,0,163,2667,1510,992,0,-282,0,164,1221,997,183,-386
"2026-05-14",43,29282,30921,27325,1460,6606,0,23300,0,159,2331,1508,992,0,-423,-59,846,849,997,952,-498
"2026-05-14",44,28361,30198,26354,1462,6606,0,23300,0,163,2278,1508,992,0,-451,-209,882,773,997,950,-514
"2026-05-14",45,27133,29365,25151,1493,6606,0,23300,0,163,2531,1509,992,0,-451,-361,534,399,997,-243,-514
"2026-05-14",46,25686,28128,23734,1524,6606,0,23300,0,165,2541,1509,992,0,-451,-460,520,347,997,-352,-514
"2026-05-14",47,24069,26428,22161,1545,6606,0,23300,0,172,2567,1509,992,0,-383,-441,266,273,996,-417,-446
"2026-05-14",48,23316,25419,21395,1565,6606,0,23300,0,172,2663,1509,992,0,-300,-289,259,246,996,-419,-423
"2026-05-15",1,23049,24988,21189,1571,6606,0,23300,0,173,2705,1507,992,0,-318,-137,678,22,997,-298,-513
"2026-05-15",2,22751,24539,20928,1576,6606,0,23300,0,172,2758,1508,992,0,-302,-13,696,8,996,-287,-514
"2026-05-15",3,22608,24408,20812,1644,6606,0,23300,0,192,2883,1509,992,0,-302,-93,711,179,997,-199,-514
"2026-05-15",4,22111,24196,20428,1712,6606,0,23300,0,333,2826,1509,992,0,-302,-236,712,179,997,-200,-514
"2026-05-15",5,21742,24153,20105,1739,6606,0,23300,0,166,2953,1509,992,0,-302,-386,602,-86,996,-457,-514
"2026-05-15",6,21412,23871,19821,1766,6606,0,23300,0,12,2920,1508,992,0,-302,-485,598,-149,997,-483,-528
"2026-05-15",7,20708,23759,19234,1816,6606,0,23300,0,15,3024,1509,992,0,-302,-417,372,-528,997,-776,-513
"2026-05-15",8,20445,23605,19028,1866,6606,0,23300,0,15,3119,1509,992,0,-302,-423,353,-606,997,-800,-514
"2026-05-15",9,20248,24269,18837,1907,6606,0,23300,0,14,3172,1510,992,0,-302,-428,-302,-993,997,-968,-514
"2026-05-15",10,20153,24319,18712,1947,6606,0,23300,0,15,2863,1510,992,0,-302,-473,-346,-1033,997,-984,-513
"2026-05-15",11,20083,25045,18632,1948,6606,2,23300,0,95,2963,1513,992,0,-302,-497,-989,-936,997,-1129,-514
"2026-05-15",12,20395,25352,18831,1949,6606,204,23300,0,183,2795,1512,992,0,-302,-457,-984,-893,997,-1124,-514
"2026-05-15",13,22553,25463,20752,1876,6606,783,23300,0,49,2406,1509,992,0,-371,-423,62,-506,996,-547,-514
"2026-05-15",14,23832,26694,21922,1803,6606,1685,23300,0,14,2121,1509,992,0,-452,-519,154,-428,997,-435,-514
"2026-05-15",15,25809,27874,23608,1844,6606,2782,23300,0,17,2060,1507,992,0,-452,-530,912,-52,997,817,-514
"2026-05-15",16,26276,28289,23910,1885,6606,3978,23300,0,16,1991,1507,992,0,-452,-531,956,25,997,954,-514
"2026-05-15",17,25989,28000,23501,1904,6606,5032,23300,0,15,1566,1507,992,0,-452,-530,995,400,997,1384,-514
"2026-05-15",18,25083,27217,22720,1922,6606,6022,23300,0,137,1889,1507,992,0,-452,-531,997,460,997,1414,-514
"2026-05-15",19,24404,26951,22110,1933,6606,7313,23300,0,566,2101,1507,992,0,-452,-515,1016,635,997,1424,-514
"2026-05-15",20,23652,26222,21350,1944,6606,8489,23300,0,666,2040,1507,992,0,-452,-438,1016,651,997,1425,-514
"2026-05-15",21,23528,26243,21267,1903,6606,8873,23300,0,841,1955,1507,992,0,-452,-408,1016,574,997,1425,-514
"2026-05-15",22,23358,26106,21102,1861,6606,9861,23300,0,842,1874,1507,992,0,-452,-440,1016,592,997,1425,-514
"2026-05-15",23,23267,26183,20880,1845,6606,10219,23300,0,924,1869,1507,992,0,-452,-527,1016,926,997,1425,-513
"2026-05-15",24,22973,25829,20670,1828,6606,10701,23300,0,942,1934,1507,992,0,-452,-451,1016,996,997,1425,-511
"2026-05-15",25,23237,25953,20734,1805,6606,10491,23300,0,789,1585,1507,992,0,-452,-486,1016,1353,997,1425,-489
"2026-05-15",26,22664,25393,20187,1782,6606,10442,23300,0,887,1229,1508,992,0,-452,-404,1016,1389,997,1425,-486
"2026-05-15",27,22326,25137,19856,1769,6606,10567,23300,0,894,880,1508,992,0,-452,-462,1016,1294,998,1425,-503
"2026-05-15",28,22009,24819,19602,1756,6606,9961,23300,0,883,875,1507,992,0,-451,-468,1016,1252,997,1425,-508
"2026-05-15",29,21589,24410,19117,1756,6606,10082,23300,0,826,684,1508,992,0,-452,-529,997,880,997,1424,-514
"2026-05-15",30,21445,24239,18922,1756,6606,9525,23300,0,801,772,1507,992,0,-451,-528,996,803,997,1424,-514
"2026-05-15",31,21728,24081,19170,1724,6606,9046,23300,0,430,722,1508,992,0,-452,-457,996,431,997,1424,-514
"2026-05-15",32,22510,24647,19893,1691,6606,8307,23300,0,249,829,1508,992,0,-451,-423,996,406,997,1424,-514
"2026-05-15",33,23169,25053,20475,1628,6606,7138,23300,0,27,677,1507,992,0,-452,-391,996,678,998,1424,-514
"2026-05-15",34,24189,26172,21443,1564,6606,6115,23300,0,13,829,1507,992,17,-452,-504,996,681,997,1420,-514
"2026-05-15",35,25663,27666,22797,1515,6606,5218,23300,0,13,945,1508,992,0,-451,-526,996,308,997,1249,-513
"2026-05-15",36,26691,28698,23826,1466,6606,4491,23300,0,14,895,1507,992,0,-452,-527,996,276,997,1201,-514
"2026-05-15",37,27683,29688,24790,1376,6606,3647,23300,0,13,1133,1508,992,0,-451,-527,982,453,997,223,-514
"2026-05-15",38,28510,30515,25676,1286,6606,2606,23300,0,12,1146,1508,992,0,-452,-527,982,505,998,145,-514
"2026-05-15",39,29520,31523,26727,1171,6606,1515,23300,0,10,1265,1508,992,0,-452,-527,957,878,998,188,-514
"2026-05-15",40,29826,31831,27085,1055,6606,793,23300,0,13,1218,1508,992,0,-451,-527,956,954,998,183,-514
"2026-05-15",41,29491,31624,26776,1037,6606,252,23300,0,15,956,1507,992,0,-451,-527,983,1327,998,-126,-514
"2026-05-15",42,29341,31403,26680,1019,6606,16,23300,0,13,921,1507,992,17,-451,-527,984,1374,997,-57,-514
"2026-05-15",43,29231,31234,26644,1001,6606,0,23300,0,11,741,1507,992,0,-451,-527,996,1394,997,1278,-514
"2026-05-15",44,28479,30478,26069,983,6606,0,23300,0,7,719,1507,992,0,-451,-527,997,1397,998,1415,-514
"2026-05-15",45,27525,29526,25249,982,6606,0,23300,0,8,1020,1507,992,543,-451,-528,978,1397,998,1025,-514
"2026-05-15",46,26134,28134,23881,981,6606,0,23300,0,8,857,1507,992,634,-451,-527,977,1397,997,984,-514
"2026-05-15",47,24600,26602,22394,987,6606,0,23300,0,9,954,1508,992,684,-451,-528,942,1397,997,505,-514
"2026-05-15",48,23301,25302,21098,993,6606,0,23300,0,9,897,1508,992,686,-451,-527,941,1380,997,474,-514
"2026-05-16",1,23170,25170,20900,922,6606,0,23300,0,8,638,1507,992,899,-451,-527,995,1175,997,567,-514
"2026-05-16",2,22785,24784,20504,851,6606,0,23300,0,7,581,1507,992,907,-451,-527,997,1152,997,574,-514
"2026-05-16",3,22560,24558,20327,828,6606,0,23300,0,6,634,1507,992,952,-451,-527,997,1182,997,581,-514
"2026-05-16",4,22623,24592,20394,804,6606,0,23300,0,4,562,1507,991,953,-451,-500,997,1191,997,578,-514
"2026-05-16",5,22235,24232,20068,789,6606,0,23300,0,5,654,1507,991,810,-451,-527,997,1263,998,459,-514
"2026-05-16",6,21788,23768,19625,773,6606,0,23300,0,8,405,1507,991,804,-451,-507,997,1259,998,447,-514
"2026-05-16",7,21516,23484,19332,778,6606,0,23300,0,8,210,1507,991,781,-451,-495,997,1112,997,354,-514
"2026-05-16",8,21132,23036,18933,783,6606,0,23300,0,8,250,1507,991,780,-451,-431,997,1106,997,349,-514
"2026-05-16",9,20980,22868,18849,749,6606,0,23300,0,8,356,1507,991,784,-451,-415,997,1269,997,428,-514
"2026-05-16",10,20411,22284,18381,715,6606,0,23300,0,8,-26,1507,991,785,-451,-400,998,1289,998,440,-514
"2026-05-16",11,19977,21883,17958,689,6606,5,23300,0,6,-26,1507,991,619,-451,-435,998,1283,997,627,-514
"2026-05-16",12,19809,21600,17726,663,6606,222,23300,0,6,-77,1507,992,614,-432,-339,998,1290,997,660,-514
"2026-05-16",13,21060,22981,18841,588,6606,791,23300,0,8,-337,1507,992,987,-451,-448,998,1385,997,1374,-514
"2026-05-16",14,21150,23047,18883,512,6606,1720,23300,0,11,-255,1507,992,1003,-452,-420,997,1397,997,1423,-514
"2026-05-16",15,21751,23718,19435,483,6606,2816,23300,0,10,-202,1507,992,1003,-452,-491,997,1397,997,1427,-514
"2026-05-16",16,21405,23416,19072,453,6606,4003,23300,0,16,-544,1507,992,1003,-451,-530,997,1397,996,1427,-514
"2026-05-16",17,21443,23556,19049,459,6606,5137,23300,0,117,-763,1507,992,1003,-451,-531,997,1397,997,1426,-514
"2026-05-16",18,21306,23317,18806,465,6606,6409,23300,0,15,-853,1507,992,1004,-451,-531,997,1397,997,1423,-514
"2026-05-16",19,21130,23141,18620,452,6606,7625,23300,0,15,-927,1507,992,1004,-451,-531,1015,1397,997,1423,-514
"2026-05-16",20,20777,22788,18307,439,6606,8366,23300,0,15,-1017,1507,992,1003,-451,-531,1016,1397,997,1424,-514
"2026-05-16",21,21081,23032,18629,443,6606,8498,23300,0,15,-964,1507,992,1003,-441,-481,1016,1397,997,1423,-514
"2026-05-16",22,21383,23087,18982,446,6606,8169,23300,0,17,-1068,1507,992,1003,-340,-333,1016,1397,997,1423,-514
"2026-05-16",23,21803,23333,19405,474,6606,7975,23300,0,18,-1080,1507,992,1004,-385,-181,1016,1397,997,1423,-446
"2026-05-16",24,22040,23266,19673,501,6606,7573,23300,0,18,-965,1507,992,1004,-275,-36,1016,1397,997,1426,-397
"2026-05-16",25,22413,23469,20101,550,6606,7802,23300,0,14,-704,1507,992,1002,-207,0,1016,1397,997,1427,-335
"2026-05-16",26,22200,23029,19904,598,6606,7700,23300,0,14,-679,1507,992,1004,-132,0,1016,1397,996,1427,-183
"2026-05-16",27,22508,23146,20298,648,6606,7029,23300,0,14,-546,1507,992,1004,-82,0,1016,1397,997,1427,-42
"2026-05-16",28,22257,22771,20040,697,6606,6248,23300,0,14,-733,1507,992,1004,19,0,1016,1397,997,1427,62
"2026-05-16",29,22291,22805,20114,760,6606,5529,23300,0,14,-706,1507,992,1002,49,0,997,1397,997,1424,100
"2026-05-16",30,22468,22982,20270,823,6606,5308,23300,0,14,-689,1507,992,1003,146,0,996,1397,997,1423,100
"2026-05-16",31,22836,23354,20652,903,6606,4653,23300,0,18,-728,1507,992,1003,200,0,996,1397,997,1423,100
"2026-05-16",32,23467,23985,21298,982,6606,4205,23300,0,18,-649,1507,992,1003,199,56,996,1397,997,1423,100
"2026-05-16",33,24175,24693,21940,997,6606,3941,23300,0,18,-677,1507,992,1004,199,101,996,1397,997,1424,73
"2026-05-16",34,25177,25695,22786,1011,6606,3500,23300,0,18,-715,1507,992,1004,200,104,996,1397,997,1423,100
"2026-05-16",35,26332,26848,23797,1008,6606,2837,23300,0,16,-454,1506,992,1003,200,103,997,1397,997,1423,100
"2026-05-16",36,26782,27296,24183,1004,6606,2215,23300,0,14,-377,1507,992,1004,200,62,997,1397,997,1423,100
"2026-05-16",37,27804,28318,25209,967,6606,1923,23300,0,14,-265,1507,992,1004,200,0,997,1397,997,1424,100
"2026-05-16",38,27924,28438,25435,929,6606,1323,23300,0,14,-299,1507,992,1002,188,0,997,1397,997,1423,100
"2026-05-16",39,27903,28415,25454,875,6606,845,23300,0,12,-313,1507,992,679,88,0,923,1397,996,1424,100
"2026-05-16",40,27516,28024,25147,821,6606,473,23300,0,8,-370,1507,992,665,80,0,920,1397,997,1419,100
"2026-05-16",41,26937,27444,24620,879,6606,182,23300,0,7,-203,1507,992,628,2,0,739,1397,996,1237,100
"2026-05-16",42,27106,27611,24738,937,6606,15,23300,0,5,42,1507,992,627,15,0,733,1397,997,1213,64
"2026-05-16",43,26954,27559,24585,981,6606,0,23300,0,6,254,1507,990,727,-31,0,883,1397,997,841,-68
"2026-05-16",44,26215,26881,23810,1024,6606,0,23300,0,12,274,1507,990,731,0,0,888,1367,997,805,-154
"2026-05-16",45,25042,25736,22754,1074,6606,0,23300,0,12,253,1507,992,692,0,0,889,993,996,479,-182
"2026-05-16",46,23595,24173,21460,1124,6606,0,23300,0,12,427,1507,992,691,0,0,888,977,997,462,-66
"2026-05-16",47,22589,23260,20556,1134,6606,0,23300,0,11,653,1507,992,818,-55,-37,785,1351,997,772,-68
"2026-05-16",48,21864,22583,19916,1144,6606,0,23300,0,9,726,1507,992,824,-11,-1,781,1397,997,787,-198
"2026-05-17",1,21469,22204,19567,1178,6606,0,23300,0,10,633,1507,992,823,0,0,837,1397,997,555,-225
"2026-05-17",2,21153,21833,19278,1211,6606,0,23300,0,7,546,1507,992,823,0,0,839,1397,996,532,-173
